time,buy_yuan_per_kwh,sell_yuan_per_kwh
3654000,0.802877,0.085946
3657600,0.816112,0.109219
3661200,0.462323,0.071095
3664800,0.142130,0.122130
3668400,0.050000,0.030000
3672000,0.089218,0.069218
3675600,0.126142,0.106142
3679200,0.244485,0.142709
3682800,0.591944,0.100044
3686400,0.943272,0.091145
3690000,0.953585,0.101130
3693600,0.830663,0.107647
3697200,0.746488,0.183182
3700800,0.788989,0.153790
3704400,0.530373,0.179209
3708000,0.559018,0.143655
3711600,0.592472,0.159881
3715200,0.519594,0.142349
3718800,0.548140,0.146847
3722400,0.195461,0.167080
3726000,0.214804,0.188126
3729600,0.230466,0.156653
3733200,0.219920,0.151452
3736800,0.626914,0.180899
3740400,1.016490,0.165086
3744000,0.966458,0.191825
3747600,0.647690,0.215895
3751200,0.299438,0.179508
3754800,0.212375,0.163879
3758400,0.196177,0.169302
3762000,0.187564,0.167564
3765600,0.233734,0.125762
3769200,0.580569,0.077048
3772800,1.014784,0.105787
3776400,1.076747,0.103339
3780000,0.973018,0.138880
3783600,0.843060,0.114960
3787200,0.869768,0.134969
3790800,0.638380,0.128438
3794400,0.597304,0.154644
3798000,0.668768,0.176938
3801600,0.650339,0.158812
3805200,0.629064,0.120491
3808800,0.253479,0.116882
3812400,0.275567,0.131404
3816000,0.242228,0.130236
3819600,0.264432,0.099244
3823200,0.589271,0.111408
3826800,1.000396,0.094905
3830400,0.929516,0.034570
3834000,0.576963,0.069514
3837600,0.171244,0.054923
3841200,0.068949,0.048949
3844800,0.121887,0.101887
3848400,0.111662,0.091662
3852000,0.197516,0.097285
3855600,0.527971,0.082653
3859200,1.049785,0.182780
3862800,0.968180,0.195222
3866400,0.924244,0.199744
3870000,0.794331,0.184819
3873600,0.876440,0.164225
3877200,0.656643,0.152009
3880800,0.626319,0.163836
3884400,0.658990,0.121460
3888000,0.664137,0.136420
3891600,0.632790,0.143686
3895200,0.262145,0.114089
3898800,0.245767,0.110420
3902400,0.220294,0.084133
3906000,0.223621,0.092841
3909600,0.534177,0.123711
3913200,0.807956,0.133272
3916800,0.834906,0.120111
3920400,0.466002,0.100298
3924000,0.129093,0.108143
3927600,0.050000,0.030000
3931200,0.080160,0.060160
3934800,0.066249,0.046249
3938400,0.166562,0.119590
3942000,0.554542,0.114843
3945600,1.164422,0.111808
3949200,1.175067,0.122004
3952800,1.253614,0.195237
3956400,1.164351,0.180072
3960000,1.197544,0.191287
3963600,0.850207,0.206480
3967200,0.813745,0.210454
3970800,0.770528,0.183558
3974400,0.711418,0.207883
3978000,0.719819,0.186448
3981600,0.308922,0.159403
3985200,0.258019,0.126652
3988800,0.309304,0.141347
3992400,0.338146,0.164820
3996000,0.701245,0.148335
3999600,1.015287,0.116102
4003200,0.962724,0.167634
4006800,0.592862,0.137930
4010400,0.261774,0.182373
4014000,0.158271,0.138271
4017600,0.170542,0.150542
4021200,0.126510,0.106510
4024800,0.235221,0.105953
4028400,0.566280,0.138779
4032000,1.124619,0.193649
4035600,1.103459,0.165415
4039200,1.022118,0.111440
4042800,0.835390,0.107693
4046400,0.826478,0.102124
4050000,0.480151,0.098597
4053600,0.583699,0.114154
4057200,0.587594,0.149656
4060800,0.612147,0.166829
4064400,0.538670,0.173891
4068000,0.148859,0.128859
4071600,0.181225,0.161225
4075200,0.159977,0.139977
4078800,0.214811,0.153769
4082400,0.575084,0.198146
4086000,1.021074,0.226623
4089600,1.000910,0.237938
4093200,0.638598,0.215550
4096800,0.256252,0.193021
4100400,0.149832,0.129832
4104000,0.178313,0.158313
4107600,0.102052,0.082052
4111200,0.158567,0.138567
4114800,0.522047,0.175198
4118400,1.028719,0.194151
4122000,1.066756,0.126960
4125600,1.090601,0.069186
4129200,0.890709,0.083157
4132800,0.927327,0.040794
4136400,0.589605,0.025845
4140000,0.598437,0.032227
4143600,0.637843,0.060908
4147200,0.645533,0.037763
4150800,0.630983,0.043560
4154400,0.304633,0.046445
4158000,0.325240,0.104130
4161600,0.312433,0.105677
4165200,0.344726,0.127290
4168800,0.600135,0.132455
4172400,0.875450,0.118965
4176000,0.835762,0.169437
4179600,0.512206,0.165983
4183200,0.149374,0.129374
4186800,0.050000,0.030000
4190400,0.050000,0.030000
4194000,0.050000,0.030000
4197600,0.207407,0.149687
4201200,0.646827,0.160838
4204800,1.082092,0.172186
4208400,1.041896,0.132869
4212000,0.992409,0.126602
4215600,0.767057,0.123846
4219200,0.789576,0.103290
4222800,0.396490,0.087933
4226400,0.405087,0.105568
4230000,0.340534,0.097154
4233600,0.359392,0.110460
4237200,0.418271,0.165265
4240800,0.098447,0.078447
4244400,0.159056,0.139056
4248000,0.150146,0.130146
4251600,0.185148,0.165148
4255200,0.488472,0.163554
4258800,0.871290,0.179651
4262400,0.899424,0.240280
4266000,0.487479,0.181877
4269600,0.155763,0.135763
4273200,0.053307,0.033307
4276800,0.090683,0.070683
4280400,0.066734,0.046734
4284000,0.231982,0.118730
4287600,0.600060,0.111399
4291200,1.108919,0.161464
4294800,1.164305,0.100021
4298400,1.277206,0.101131
4302000,1.203048,0.111900
4305600,1.119207,0.166847
4309200,0.703327,0.194131
4312800,0.718010,0.170132
4316400,0.664441,0.171329
4320000,0.613077,0.094888
4323600,0.570033,0.086864
4327200,0.251340,0.103264
4330800,0.249521,0.117390
4334400,0.206042,0.084610
4338000,0.217145,0.112770
4341600,0.566010,0.156922
4345200,0.845753,0.097341
4348800,0.997229,0.197034
4352400,0.674075,0.221876
4356000,0.327204,0.191292
4359600,0.214934,0.172525
4363200,0.198077,0.156506
4366800,0.172742,0.141087
4370400,0.165736,0.102106
4374000,0.495282,0.147540
4377600,0.907800,0.165938
4381200,0.773105,0.188751
4384800,0.739993,0.200117
4388400,0.747052,0.266000
4392000,0.768927,0.249938
4395600,0.479601,0.183680
4399200,0.535598,0.161032
4402800,0.587417,0.185689
4406400,0.523241,0.207687
4410000,0.524317,0.135812
4413600,0.183295,0.142262
4417200,0.157447,0.116118
4420800,0.208977,0.135225
4424400,0.241421,0.129092
4428000,0.547533,0.094326
4431600,0.837068,0.062043
4435200,0.795569,0.111639
4438800,0.458755,0.068352
4442400,0.142005,0.071270
4446000,0.050000,0.030000
4449600,0.050000,0.030000
4453200,0.050000,0.030000
4456800,0.178409,0.068624
4460400,0.585272,0.062969
4464000,1.165078,0.055447
4467600,1.080384,0.054869
4471200,1.186050,0.148447
4474800,0.982528,0.143418
4478400,1.042612,0.171992
4482000,0.693627,0.184730
4485600,0.660687,0.198656
4489200,0.584359,0.178051
4492800,0.560767,0.156511
4496400,0.489534,0.147552
4500000,0.157830,0.117405
4503600,0.231726,0.138922
4507200,0.196404,0.118364
4510800,0.234367,0.138671
4514400,0.532437,0.129239
4518000,0.862284,0.158050
4521600,0.903103,0.111274
4525200,0.555351,0.113733
4528800,0.259209,0.103269
4532400,0.118003,0.072211
4536000,0.135928,0.079743
4539600,0.120033,0.087069
4543200,0.269085,0.117822
4546800,0.607749,0.152853
4550400,1.078489,0.134570
4554000,1.062293,0.156986
4557600,0.993434,0.095075
4561200,0.881528,0.084812
4564800,0.929145,0.103082
4568400,0.620037,0.110416
4572000,0.673809,0.088530
4575600,0.735271,0.130213
4579200,0.674379,0.105000
4582800,0.686932,0.135567
4586400,0.291334,0.110219
4590000,0.307038,0.124171
4593600,0.290967,0.147110
4597200,0.295655,0.119991
4600800,0.663914,0.109119
4604400,1.012215,0.198479
4608000,1.055168,0.119082
4611600,0.570454,0.120205
4615200,0.183229,0.163229
4618800,0.078836,0.058836
4622400,0.087929,0.067929
4626000,0.121400,0.101400
4629600,0.184387,0.164387
4633200,0.511693,0.153734
4636800,1.161474,0.188623
4640400,1.217695,0.202551
4644000,1.192587,0.182414
4647600,1.022066,0.174995
4651200,0.981317,0.216182
4654800,0.518975,0.222910
4658400,0.517628,0.184196
4662000,0.579197,0.182539
4665600,0.562581,0.204479
4669200,0.551046,0.194024
4672800,0.151022,0.131022
4676400,0.158431,0.138431
4680000,0.170395,0.150395
4683600,0.132440,0.112440
4687200,0.549309,0.156313
4690800,0.926348,0.112923
4694400,0.921788,0.143869
4698000,0.446542,0.101900
4701600,0.065751,0.045751
4705200,0.050000,0.030000
4708800,0.050000,0.030000
4712400,0.050000,0.030000
4716000,0.096587,0.076587
4719600,0.509426,0.108710
4723200,0.950141,0.069657
4726800,1.010236,0.139044
4730400,1.044796,0.132434
4734000,1.012408,0.086404
4737600,1.019612,0.096970
4741200,0.683106,0.085225
4744800,0.600735,0.086642
4748400,0.645298,0.077280
4752000,0.551972,0.065107
4755600,0.533632,0.081966
4759200,0.216818,0.142612
4762800,0.186782,0.147770
4766400,0.191844,0.140034
4770000,0.228451,0.145703
4773600,0.594122,0.127435
4777200,0.852967,0.149944
4780800,0.834982,0.119960
4784400,0.514049,0.117004
4788000,0.118947,0.098947
4791600,0.050000,0.030000
4795200,0.050000,0.030000
4798800,0.050000,0.030000
4802400,0.188428,0.129675
4806000,0.616615,0.129803
4809600,1.155200,0.161539
4813200,1.205419,0.164284
4816800,1.361429,0.072417
4820400,1.162706,0.058196
4824000,1.097952,0.039441
4827600,0.732807,0.049615
4831200,0.722288,0.032172
4834800,0.677704,0.074448
4838400,0.606860,0.063670
4842000,0.714226,0.067650
4845600,0.351395,0.064229
4849200,0.287752,0.043677
4852800,0.295494,0.062066
4856400,0.300741,0.078915
4860000,0.607271,0.044453
4863600,0.993642,0.122100
4867200,0.925125,0.132131
4870800,0.600799,0.138758
4874400,0.275635,0.106187
4878000,0.204224,0.142932
4881600,0.179840,0.144222
4885200,0.164676,0.144676
4888800,0.223057,0.129585
4892400,0.562799,0.085574
4896000,1.017847,0.112246
4899600,1.080908,0.147989
4903200,0.933099,0.089056
4906800,0.842852,0.074389
4910400,0.843624,0.090671
4914000,0.520836,0.068387
4917600,0.501458,0.103082
4921200,0.570016,0.122469
4924800,0.596697,0.081734
4928400,0.616877,0.027187
4932000,0.241839,0.081753
4935600,0.285870,0.094357
4939200,0.317430,0.102220
4942800,0.248029,0.109012
4946400,0.623795,0.133448
4950000,0.994829,0.141476
4953600,1.024893,0.180600
4957200,0.672376,0.176592
4960800,0.332932,0.185329
4964400,0.252543,0.198366
4968000,0.250514,0.163789
4971600,0.154780,0.134780
4975200,0.215260,0.107695
4978800,0.540254,0.080525
4982400,0.913857,0.044609
4986000,0.915955,0.035910
4989600,1.057969,0.068680
4993200,0.838696,0.098220
4996800,0.898078,0.150055
5000400,0.486538,0.135037
5004000,0.466898,0.144314
5007600,0.529018,0.129934
5011200,0.501963,0.112753
5014800,0.547741,0.127307
5018400,0.144715,0.124715
5022000,0.181729,0.095732
5025600,0.177361,0.069907
5029200,0.180615,0.068324
5032800,0.576641,0.088986
5036400,0.854816,0.087289
5040000,0.957159,0.102868
5043600,0.604944,0.147635
5047200,0.258560,0.154091
5050800,0.132363,0.112363
5054400,0.120292,0.100292
5058000,0.142949,0.122949
5061600,0.247705,0.129656
5065200,0.630439,0.135268
5068800,1.106296,0.125402
5072400,1.167216,0.169218
5076000,1.098124,0.119844
5079600,1.063592,0.094067
5083200,0.983762,0.122886
5086800,0.673186,0.148924
5090400,0.719400,0.145180
5094000,0.633863,0.159015
5097600,0.731592,0.166568
5101200,0.762190,0.180148
5104800,0.755791,0.144025
5108400,0.723419,0.133089
5112000,0.678013,0.075528
5115600,0.628701,0.088511
5119200,0.619268,0.107946
5122800,0.667557,0.090564
5126400,0.661626,0.081268
5130000,0.632284,0.104472
5133600,0.290371,0.097672
5137200,0.192478,0.108928
5140800,0.222187,0.141640
5144400,0.212225,0.131688
5148000,0.269467,0.099499
5151600,0.587972,0.089390
5155200,0.576431,0.176207
5158800,0.958898,0.163931
5162400,0.993707,0.182257
5166000,0.970182,0.191794
5169600,0.792158,0.094801
5173200,0.663267,0.060754
5176800,0.308229,0.082497
5180400,0.410397,0.116412
5184000,0.416873,0.129245
5187600,0.464282,0.111467
5191200,0.398196,0.083280
5194800,0.498653,0.122254
5198400,0.480476,0.113626
5202000,0.508480,0.083101
5205600,0.613999,0.071614
5209200,0.637823,0.060999
5212800,0.640242,0.127724
5216400,0.611641,0.134966
5220000,0.254189,0.140695
5223600,0.152923,0.120803
5227200,0.156631,0.136631
5230800,0.140067,0.120067
5234400,0.271547,0.126419
5238000,0.638161,0.166483
5241600,0.717818,0.169009
5245200,1.179410,0.107383
5248800,1.312005,0.164445
5252400,1.290947,0.100121
5256000,1.149292,0.134583
5259600,1.065905,0.132651
5263200,0.679996,0.140597
5266800,0.682552,0.142161
5270400,0.705107,0.074685
5274000,0.674581,0.077161
5277600,0.624070,0.109149
5281200,0.560715,0.114159
5284800,0.493938,0.132604
5288400,0.419238,0.115520
5292000,0.432331,0.095188
5295600,0.500896,0.133607
5299200,0.485943,0.122958
5302800,0.403717,0.122666
5306400,0.066964,0.046964
5310000,0.050000,0.030000
5313600,0.050000,0.030000
5317200,0.050000,0.030000
5320800,0.114357,0.078557
5324400,0.570664,0.143378
5328000,0.580054,0.181719
5331600,1.114301,0.081629
5335200,1.128890,0.107140
5338800,1.119597,0.069503
5342400,1.025032,0.118215
5346000,0.978710,0.151004
5349600,0.683031,0.187629
5353200,0.588114,0.169139
5356800,0.609802,0.171322
5360400,0.627256,0.182837
5364000,0.617535,0.195839
5367600,0.615465,0.226172
5371200,0.607015,0.209955
5374800,0.534288,0.179653
5378400,0.543760,0.174649
5382000,0.516831,0.188461
5385600,0.562911,0.194391
5389200,0.510575,0.173767
5392800,0.192295,0.157578
5396400,0.072373,0.052373
5400000,0.051526,0.031526
5403600,0.072688,0.052688
5407200,0.192524,0.132878
5410800,0.564846,0.147193
5414400,0.543863,0.122866
5418000,1.112014,0.192217
5421600,0.959419,0.150626
5425200,0.951788,0.130932
5428800,0.955323,0.109960
5432400,0.932906,0.063409
5436000,0.564131,0.077884
5439600,0.572738,0.114482
5443200,0.639327,0.148564
5446800,0.545002,0.139245
5450400,0.457507,0.111571
5454000,0.507317,0.137479
5457600,0.484433,0.115463
5461200,0.571562,0.153576
5464800,0.585997,0.187523
5468400,0.521311,0.196315
5472000,0.485117,0.181404
5475600,0.416291,0.183003
5479200,0.062308,0.042308
5482800,0.050000,0.030000
5486400,0.050000,0.030000
5490000,0.050000,0.030000
5493600,0.130816,0.057756
5497200,0.522587,0.105559
5500800,0.443754,0.087382
5504400,1.028297,0.145279
5508000,1.090850,0.196222
5511600,1.130948,0.258727
5515200,1.055789,0.275294
5518800,0.963496,0.278587
5522400,0.673294,0.240656
5526000,0.598323,0.184329
5529600,0.619568,0.144193
5533200,0.549566,0.136627
5536800,0.526438,0.160120
5540400,0.601883,0.149334
5544000,0.586046,0.158538
5547600,0.599380,0.106655
5551200,0.622715,0.122020
5554800,0.641968,0.157022
5558400,0.666708,0.140694
5562000,0.664764,0.123258
5565600,0.274941,0.148641
5569200,0.126830,0.106830
5572800,0.137691,0.109911
5576400,0.159454,0.106045
5580000,0.226143,0.134577
5583600,0.568422,0.151430
5587200,0.549776,0.175767
5590800,1.033922,0.172004
5594400,0.933654,0.144905
5598000,0.914495,0.178268
5601600,0.720472,0.147642
5605200,0.810330,0.146484
5608800,0.530716,0.160044
5612400,0.553322,0.153847
5616000,0.536446,0.130296
5619600,0.577457,0.151204
5623200,0.525053,0.123759
5626800,0.512630,0.190668
5630400,0.490624,0.173937
5634000,0.453805,0.126343
5637600,0.408127,0.075743
5641200,0.450144,0.089190
5644800,0.516276,0.103403
5648400,0.438757,0.063503
5652000,0.094416,0.034653
5655600,0.050000,0.026842
5659200,0.050000,0.030000
5662800,0.074756,0.054756
5666400,0.151959,0.085311
5670000,0.490531,0.119976
5673600,0.506536,0.163049
5677200,1.126212,0.169634
5680800,0.949842,0.196537
5684400,1.010068,0.184836
5688000,0.946934,0.211370
5691600,0.926906,0.230331
5695200,0.589473,0.190936
5698800,0.575115,0.209458
5702400,0.579864,0.192227
5706000,0.491699,0.157821
5709600,0.405399,0.173522
5713200,0.489723,0.226884
5716800,0.493407,0.238899
5720400,0.519841,0.248648
5724000,0.471005,0.261189
5727600,0.429008,0.239903
5731200,0.437077,0.189656
5734800,0.428674,0.168119
5738400,0.129225,0.109225
5742000,0.070358,0.050358
5745600,0.117118,0.097118
5749200,0.107889,0.087889
5752800,0.250065,0.118808
5756400,0.569757,0.091020
5760000,0.550980,0.054521
5763600,1.129791,0.062377
5767200,1.234169,0.093109
5770800,1.094095,0.101111
5774400,0.916050,0.099886
5778000,0.994126,0.134677
5781600,0.647203,0.112173
5785200,0.621422,0.050891
5788800,0.592928,0.108572
5792400,0.561766,0.095119
5796000,0.579755,0.099443
5799600,0.541034,0.088558
5803200,0.551663,0.112885
5806800,0.554146,0.151360
5810400,0.539282,0.163804
5814000,0.554718,0.134138
5817600,0.662204,0.133108
5821200,0.574296,0.145055
5824800,0.235928,0.126232
5828400,0.096439,0.076439
5832000,0.090340,0.070340
5835600,0.080438,0.058689
5839200,0.185394,0.029134
5842800,0.565205,0.025599
5846400,0.556116,0.020000
5850000,1.153278,0.020000
5853600,0.975863,0.063069
5857200,1.107158,0.102136
5860800,1.000039,0.162976
5864400,1.057953,0.155984
5868000,0.651906,0.166407
5871600,0.603028,0.160214
5875200,0.591272,0.127913
5878800,0.614903,0.154249
5882400,0.638967,0.193001
5886000,0.689052,0.214598
5889600,0.575668,0.147998
5893200,0.639515,0.161183
5896800,0.640112,0.162925
5900400,0.649665,0.202177
5904000,0.582944,0.222717
5907600,0.590812,0.217061
5911200,0.145803,0.125803
5914800,0.066129,0.046129
5918400,0.050000,0.030000
5922000,0.073337,0.053337
5925600,0.207468,0.184441
5929200,0.581572,0.136339
5932800,0.565484,0.122590
5936400,1.048870,0.187552
5940000,1.012039,0.209270
5943600,1.106795,0.189856
5947200,0.958749,0.184356
5950800,0.938223,0.178945
5954400,0.555352,0.176474
5958000,0.488822,0.191861
5961600,0.542667,0.220256
5965200,0.489540,0.239841
5968800,0.517419,0.204901
5972400,0.546120,0.230816
5976000,0.635936,0.218419
5979600,0.575395,0.179950
5983200,0.571198,0.187720
5986800,0.626150,0.153004
5990400,0.653797,0.140459
5994000,0.602094,0.118630
5997600,0.249515,0.105356
6001200,0.144540,0.122138
6004800,0.173360,0.124043
6008400,0.172505,0.117998
6012000,0.250778,0.095028
6015600,0.561690,0.128593
6019200,0.582868,0.138163
6022800,1.137765,0.132124
6026400,1.113982,0.153930
6030000,0.965645,0.129833
6033600,0.915181,0.152158
6037200,0.947942,0.233491
6040800,0.538973,0.197118
6044400,0.562284,0.198563
6048000,0.509297,0.188941
6051600,0.508070,0.209569
6055200,0.479971,0.198460
6058800,0.516391,0.178657
6062400,0.525252,0.176176
6066000,0.582298,0.176407
6069600,0.552817,0.149597
6073200,0.544934,0.143619
6076800,0.554427,0.117445
6080400,0.589420,0.086318
6084000,0.249925,0.130263
6087600,0.140087,0.120087
6091200,0.120093,0.100093
6094800,0.136580,0.116580
6098400,0.185471,0.149870
6102000,0.547105,0.105679
6105600,0.505881,0.075830
6109200,1.167020,0.021074
6112800,1.037013,0.020000
6116400,1.048505,0.046882
6120000,0.858576,0.122882
6123600,0.852550,0.183286
6127200,0.501983,0.117414
6130800,0.409886,0.112776
6134400,0.428581,0.082119
6138000,0.533923,0.086685
6141600,0.504073,0.055861
6145200,0.549910,0.100448
6148800,0.569969,0.078888
6152400,0.588628,0.091031
6156000,0.550780,0.072205
6159600,0.482126,0.126548
6163200,0.498553,0.078678
6166800,0.521401,0.117484
6170400,0.134621,0.114621
6174000,0.083397,0.063397
6177600,0.082232,0.062232
6181200,0.083634,0.063634
6184800,0.196662,0.135843
6188400,0.494366,0.116881
6192000,0.552539,0.160695
6195600,0.961055,0.185456
6199200,0.932236,0.206097
6202800,1.075032,0.131262
6206400,0.974324,0.132666
6210000,0.984699,0.129055
6213600,0.597111,0.121062
6217200,0.557032,0.127115
6220800,0.575685,0.104944
6224400,0.580329,0.103230
6228000,0.605934,0.101916
6231600,0.588783,0.098041
6235200,0.606653,0.119219
6238800,0.552262,0.118282
6242400,0.553176,0.103452
6246000,0.568445,0.095344
6249600,0.521745,0.086893
6253200,0.547706,0.121588
6256800,0.180039,0.122573
6260400,0.092136,0.072136
6264000,0.108592,0.088592
6267600,0.151297,0.131297
