time,band,buy_da,sell_da,buy_realized,sell_realized,eps_buy,eps_sell
1357200,S,1.135970,0.187500,1.099620,0.204353,-0.036350,0.016853
1360800,S,1.135970,0.187500,1.227997,0.239465,0.092027,0.051965
1364400,P,0.985550,0.187500,1.004875,0.216649,0.019325,0.029149
1368000,P,0.985550,0.187500,1.015237,0.192243,0.029687,0.004743
1371600,F,0.634570,0.187500,0.697442,0.161712,0.062872,-0.025788
1375200,F,0.634570,0.187500,0.599255,0.156743,-0.035315,-0.030757
1378800,F,0.634570,0.187500,0.543290,0.129203,-0.091280,-0.058297
1382400,F,0.634570,0.187500,0.544999,0.152285,-0.089571,-0.035215
1386000,F,0.634570,0.187500,0.523138,0.184958,-0.111432,-0.002542
1389600,V,0.283590,0.187500,0.180904,0.160904,-0.102686,-0.021752
1393200,V,0.283590,0.187500,0.196354,0.160741,-0.087236,-0.026759
1396800,V,0.283590,0.187500,0.192514,0.147796,-0.091076,-0.039704
1400400,V,0.283590,0.187500,0.151785,0.131785,-0.131805,-0.048980
1404000,F,0.634570,0.187500,0.405649,0.109352,-0.228921,-0.078148
1407600,P,0.985550,0.187500,0.808262,0.136322,-0.177288,-0.051178
1411200,P,0.985550,0.187500,0.795612,0.142357,-0.189938,-0.045143
1414800,F,0.634570,0.187500,0.456209,0.098137,-0.178361,-0.089363
1418400,V,0.283590,0.187500,0.134309,0.087860,-0.149281,-0.099640
1422000,D,0.183310,0.187500,0.073500,0.053500,-0.109810,-0.072481
1425600,D,0.183310,0.187500,0.086185,0.066185,-0.097125,-0.081720
1429200,D,0.183310,0.187500,0.116330,0.096330,-0.066980,-0.078037
1432800,V,0.283590,0.187500,0.237511,0.114523,-0.046079,-0.072977
1436400,F,0.634570,0.187500,0.540586,0.100658,-0.093984,-0.086842
1440000,S,1.135970,0.187500,1.038788,0.121099,-0.097182,-0.066401
1443600,S,1.135970,0.187500,1.048659,0.089707,-0.087311,-0.097793
1447200,S,1.135970,0.187500,1.127839,0.114852,-0.008131,-0.072648
1450800,P,0.985550,0.187500,0.964766,0.149848,-0.020784,-0.037652
1454400,P,0.985550,0.187500,0.988172,0.180934,0.002622,-0.006566
1458000,F,0.634570,0.187500,0.601224,0.177560,-0.033346,-0.009940
1461600,F,0.634570,0.187500,0.573793,0.148523,-0.060777,-0.038977
1465200,F,0.634570,0.187500,0.596587,0.115839,-0.037983,-0.071661
1468800,F,0.634570,0.187500,0.517730,0.139385,-0.116840,-0.048115
1472400,F,0.634570,0.187500,0.494816,0.144398,-0.139754,-0.043102
1476000,V,0.283590,0.187500,0.126424,0.106424,-0.157166,-0.042263
1479600,V,0.283590,0.187500,0.064920,0.044920,-0.218670,-0.049034
1483200,V,0.283590,0.187500,0.050348,0.030348,-0.233242,-0.073685
1486800,V,0.283590,0.187500,0.084140,0.064140,-0.199450,-0.088600
1490400,F,0.634570,0.187500,0.458208,0.126902,-0.176362,-0.060598
1494000,P,0.985550,0.187500,0.814099,0.127130,-0.171451,-0.060370
1497600,P,0.985550,0.187500,0.893792,0.099823,-0.091758,-0.087677
1501200,F,0.634570,0.187500,0.631883,0.135075,-0.002687,-0.052425
1504800,V,0.283590,0.187500,0.296708,0.145351,0.013118,-0.042149
1508400,D,0.183310,0.187500,0.219101,0.144267,0.035791,-0.043233
1512000,D,0.183310,0.187500,0.224615,0.174796,0.041305,-0.012704
1515600,D,0.183310,0.187500,0.209527,0.183045,0.026217,-0.004455
1519200,V,0.283590,0.187500,0.294003,0.189380,0.010413,0.001880
1522800,F,0.634570,0.187500,0.587891,0.156872,-0.046679,-0.030628
1526400,S,1.135970,0.187500,1.012359,0.184447,-0.123611,-0.003053
1530000,S,1.135970,0.187500,1.003091,0.137578,-0.132879,-0.049922
1533600,S,1.135970,0.187500,1.081068,0.225252,-0.054902,0.037752
1537200,P,0.985550,0.187500,1.047148,0.229156,0.061598,0.041656
1540800,P,0.985550,0.187500,0.924543,0.196841,-0.061007,0.009341
1544400,F,0.634570,0.187500,0.574359,0.185954,-0.060211,-0.001546
1548000,F,0.634570,0.187500,0.564081,0.205297,-0.070489,0.017797
1551600,F,0.634570,0.187500,0.605730,0.200265,-0.028840,0.012765
1555200,F,0.634570,0.187500,0.587055,0.201390,-0.047515,0.013890
1558800,F,0.634570,0.187500,0.522117,0.193434,-0.112453,0.005934
1562400,V,0.283590,0.187500,0.222727,0.188131,-0.060863,0.000631
1566000,V,0.283590,0.187500,0.191953,0.163275,-0.091637,-0.024225
1569600,V,0.283590,0.187500,0.190890,0.170890,-0.092700,-0.009519
1573200,V,0.283590,0.187500,0.136868,0.116868,-0.146722,-0.041506
1576800,F,0.634570,0.187500,0.476595,0.167673,-0.157975,-0.019827
1580400,P,0.985550,0.187500,0.867219,0.175706,-0.118331,-0.011794
1584000,P,0.985550,0.187500,0.886995,0.201123,-0.098555,0.013623
1587600,F,0.634570,0.187500,0.535462,0.156856,-0.099108,-0.030644
1591200,V,0.283590,0.187500,0.225602,0.184350,-0.057988,-0.003150
1594800,D,0.183310,0.187500,0.179245,0.159245,-0.004065,0.025757
1598400,D,0.183310,0.187500,0.153127,0.133127,-0.030183,0.010252
1602000,D,0.183310,0.187500,0.125784,0.105784,-0.057526,-0.002270
1605600,V,0.283590,0.187500,0.256446,0.178363,-0.027144,-0.009137
1609200,F,0.634570,0.187500,0.586034,0.160566,-0.048536,-0.026934
1612800,S,1.135970,0.187500,1.156733,0.157827,0.020763,-0.029673
1616400,S,1.135970,0.187500,1.161533,0.165115,0.025563,-0.022385
1620000,S,1.135970,0.187500,1.113513,0.133878,-0.022457,-0.053622
1623600,P,0.985550,0.187500,0.969670,0.161077,-0.015880,-0.026423
1627200,P,0.985550,0.187500,1.055928,0.126844,0.070378,-0.060656
1630800,F,0.634570,0.187500,0.766896,0.125021,0.132326,-0.062479
1634400,F,0.634570,0.187500,0.752069,0.137719,0.117499,-0.049781
1638000,F,0.634570,0.187500,0.709351,0.132891,0.074781,-0.054609
1641600,F,0.634570,0.187500,0.757257,0.184670,0.122687,-0.002830
1645200,F,0.634570,0.187500,0.722000,0.207663,0.087430,0.020163
1648800,V,0.283590,0.187500,0.378129,0.210030,0.094539,0.022530
1652400,V,0.283590,0.187500,0.353508,0.168260,0.069918,-0.019240
1656000,V,0.283590,0.187500,0.352576,0.190052,0.068986,0.002552
1659600,V,0.283590,0.187500,0.307465,0.157057,0.023875,-0.030443
1663200,F,0.634570,0.187500,0.577578,0.149606,-0.056992,-0.037894
1666800,P,0.985550,0.187500,0.784282,0.124341,-0.201268,-0.063159
1670400,P,0.985550,0.187500,0.768679,0.171659,-0.216871,-0.015841
1674000,F,0.634570,0.187500,0.395689,0.124078,-0.238881,-0.063422
1677600,V,0.283590,0.187500,0.062082,0.042082,-0.221508,-0.080072
1681200,D,0.183310,0.187500,0.050000,0.030000,-0.165201,-0.086088
1684800,D,0.183310,0.187500,0.058237,0.038237,-0.125073,-0.068869
1688400,D,0.183310,0.187500,0.078813,0.058813,-0.104497,-0.041535
1692000,V,0.283590,0.187500,0.219823,0.184571,-0.063767,-0.002929
1695600,F,0.634570,0.187500,0.526175,0.171631,-0.108395,-0.015869
1699200,S,1.135970,0.187500,1.031366,0.147361,-0.104604,-0.040139
1702800,S,1.135970,0.187500,1.050704,0.114494,-0.085266,-0.073006
1706400,S,1.135970,0.187500,1.092678,0.102591,-0.043292,-0.084909
1710000,P,0.985550,0.187500,0.940312,0.135277,-0.045238,-0.052223
1713600,P,0.985550,0.187500,1.020311,0.168645,0.034761,-0.018855
1717200,F,0.634570,0.187500,0.639508,0.201607,0.004938,0.014107
1720800,F,0.634570,0.187500,0.611958,0.163251,-0.022612,-0.024249
1724400,F,0.634570,0.187500,0.732627,0.183177,0.098057,-0.004323
1728000,F,0.634570,0.187500,0.706330,0.138999,0.071760,-0.048501
1731600,F,0.634570,0.187500,0.738735,0.160370,0.104165,-0.027130
1735200,V,0.283590,0.187500,0.384824,0.173546,0.101234,-0.013954
1738800,V,0.283590,0.187500,0.369164,0.154667,0.085574,-0.032833
1742400,V,0.283590,0.187500,0.341477,0.141505,0.057887,-0.045995
1746000,V,0.283590,0.187500,0.294674,0.103159,0.011084,-0.084341
1749600,F,0.634570,0.187500,0.614018,0.148069,-0.020552,-0.039431
1753200,P,0.985550,0.187500,0.997211,0.175620,0.011661,-0.011880
1756800,P,0.985550,0.187500,0.926995,0.190869,-0.058555,0.003369
1760400,F,0.634570,0.187500,0.592871,0.172473,-0.041699,-0.015027
1764000,V,0.283590,0.187500,0.283747,0.189944,0.000157,0.002444
1767600,D,0.183310,0.187500,0.211046,0.191046,0.027736,0.010082
1771200,D,0.183310,0.187500,0.204242,0.184242,0.020932,0.005277
1774800,D,0.183310,0.187500,0.176756,0.155703,-0.006554,-0.031797
1778400,V,0.283590,0.187500,0.258785,0.139737,-0.024805,-0.047763
1782000,F,0.634570,0.187500,0.650187,0.133260,0.015617,-0.054240
1785600,S,1.135970,0.187500,1.010061,0.133289,-0.125909,-0.054211
1789200,S,1.135970,0.187500,0.974441,0.117366,-0.161529,-0.070134
1792800,S,1.135970,0.187500,0.833034,0.098769,-0.302936,-0.088731
1796400,P,0.985550,0.187500,0.664702,0.111370,-0.320848,-0.076130
1800000,P,0.985550,0.187500,0.798057,0.148266,-0.187493,-0.039234
1803600,F,0.634570,0.187500,0.528155,0.132427,-0.106415,-0.055073
1807200,F,0.634570,0.187500,0.497409,0.113875,-0.137161,-0.073625
1810800,F,0.634570,0.187500,0.431605,0.126755,-0.202965,-0.060745
1814400,F,0.634570,0.187500,0.358068,0.104449,-0.276502,-0.083051
1818000,F,0.634570,0.187500,0.362191,0.139479,-0.272379,-0.048021
1821600,V,0.283590,0.187500,0.109200,0.089200,-0.174390,-0.059832
1825200,V,0.283590,0.187500,0.165103,0.145103,-0.118487,-0.015744
1828800,V,0.283590,0.187500,0.180267,0.160267,-0.103323,-0.007825
1832400,V,0.283590,0.187500,0.195331,0.146077,-0.088259,-0.041423
1836000,F,0.634570,0.187500,0.504197,0.170200,-0.130373,-0.017300
1839600,P,0.985550,0.187500,0.838587,0.176394,-0.146963,-0.011106
1843200,P,0.985550,0.187500,0.846794,0.159379,-0.138756,-0.028121
1846800,F,0.634570,0.187500,0.494055,0.167452,-0.140515,-0.020048
1850400,V,0.283590,0.187500,0.150860,0.130860,-0.132730,-0.038359
1854000,D,0.183310,0.187500,0.095493,0.075493,-0.087817,-0.020580
1857600,D,0.183310,0.187500,0.126243,0.106243,-0.057067,-0.007007
1861200,D,0.183310,0.187500,0.098159,0.078159,-0.085151,-0.024575
1864800,V,0.283590,0.187500,0.229248,0.165793,-0.054342,-0.021707
1868400,F,0.634570,0.187500,0.664017,0.185037,0.029447,-0.002463
1872000,S,1.135970,0.187500,1.077023,0.170544,-0.058947,-0.016956
1875600,S,1.135970,0.187500,0.998133,0.128325,-0.137837,-0.059175
1879200,S,1.135970,0.187500,1.121393,0.172292,-0.014577,-0.015208
1882800,P,0.985550,0.187500,0.971860,0.203351,-0.013690,0.015851
1886400,P,0.985550,0.187500,1.057173,0.243531,0.071623,0.056031
1890000,F,0.634570,0.187500,0.677980,0.229500,0.043410,0.042000
1893600,F,0.634570,0.187500,0.738455,0.251962,0.103885,0.064462
1897200,F,0.634570,0.187500,0.721876,0.224052,0.087306,0.036552
1900800,F,0.634570,0.187500,0.708645,0.214551,0.074075,0.027051
1904400,F,0.634570,0.187500,0.724285,0.148303,0.089715,-0.039197
1908000,V,0.283590,0.187500,0.348616,0.162213,0.065026,-0.025287
1911600,V,0.283590,0.187500,0.286896,0.156018,0.003306,-0.031482
1915200,V,0.283590,0.187500,0.249609,0.123812,-0.033981,-0.063688
1918800,V,0.283590,0.187500,0.240467,0.095438,-0.043123,-0.092062
1922400,F,0.634570,0.187500,0.529672,0.084742,-0.104898,-0.102758
1926000,P,0.985550,0.187500,0.897209,0.071300,-0.088341,-0.116200
1929600,P,0.985550,0.187500,0.872625,0.030243,-0.112925,-0.157257
1933200,F,0.634570,0.187500,0.551341,0.042999,-0.083229,-0.144501
1936800,V,0.283590,0.187500,0.136407,0.041535,-0.147183,-0.145965
1940400,D,0.183310,0.187500,0.050000,0.030000,-0.166948,-0.154940
1944000,D,0.183310,0.187500,0.050000,0.030000,-0.177250,-0.144326
1947600,D,0.183310,0.187500,0.050000,0.030000,-0.154037,-0.107205
1951200,V,0.283590,0.187500,0.128792,0.079207,-0.154798,-0.108293
1954800,F,0.634570,0.187500,0.473865,0.092507,-0.160705,-0.094993
1958400,S,1.135970,0.187500,0.959963,0.098036,-0.176007,-0.089464
1962000,S,1.135970,0.187500,0.960087,0.118594,-0.175883,-0.068906
1965600,S,1.135970,0.187500,0.989724,0.129473,-0.146246,-0.058027
1969200,P,0.985550,0.187500,0.775695,0.126084,-0.209855,-0.061416
1972800,P,0.985550,0.187500,0.835256,0.144722,-0.150294,-0.042778
1976400,F,0.634570,0.187500,0.537938,0.127794,-0.096632,-0.059706
1980000,F,0.634570,0.187500,0.564477,0.148468,-0.070093,-0.039032
1983600,F,0.634570,0.187500,0.582748,0.125832,-0.051822,-0.061668
1987200,F,0.634570,0.187500,0.594899,0.127873,-0.039671,-0.059627
1990800,F,0.634570,0.187500,0.685346,0.152155,0.050776,-0.035345
1994400,V,0.283590,0.187500,0.294596,0.122651,0.011006,-0.064849
1998000,V,0.283590,0.187500,0.273104,0.129332,-0.010486,-0.058168
2001600,V,0.283590,0.187500,0.272171,0.156827,-0.011419,-0.030673
2005200,V,0.283590,0.187500,0.241569,0.137681,-0.042021,-0.049819
2008800,F,0.634570,0.187500,0.546107,0.135094,-0.088463,-0.052406
2012400,P,0.985550,0.187500,0.868828,0.144784,-0.116722,-0.042716
2016000,P,0.985550,0.187500,0.859583,0.113704,-0.125967,-0.073796
2019600,F,0.634570,0.187500,0.544871,0.140837,-0.089699,-0.046663
2023200,V,0.283590,0.187500,0.188856,0.113634,-0.094734,-0.073866
2026800,D,0.183310,0.187500,0.084092,0.064092,-0.099218,-0.074220
2030400,D,0.183310,0.187500,0.117440,0.097440,-0.065870,-0.060946
2034000,D,0.183310,0.187500,0.128424,0.108424,-0.054886,-0.059623
2037600,V,0.283590,0.187500,0.209787,0.130807,-0.073803,-0.056693
2041200,F,0.634570,0.187500,0.564202,0.147454,-0.070368,-0.040046
2044800,S,1.135970,0.187500,1.104958,0.070483,-0.031012,-0.117017
2048400,S,1.135970,0.187500,1.117428,0.132864,-0.018542,-0.054636
2052000,S,1.135970,0.187500,1.016407,0.132223,-0.119563,-0.055277
2055600,P,0.985550,0.187500,0.882573,0.175295,-0.102977,-0.012205
2059200,P,0.985550,0.187500,0.901415,0.192681,-0.084135,0.005181
2062800,F,0.634570,0.187500,0.499837,0.148108,-0.134733,-0.039392
2066400,F,0.634570,0.187500,0.531674,0.141137,-0.102896,-0.046363
2070000,F,0.634570,0.187500,0.506773,0.160366,-0.127797,-0.027134
2073600,F,0.634570,0.187500,0.568020,0.146886,-0.066550,-0.040614
2077200,F,0.634570,0.187500,0.629222,0.191765,-0.005348,0.004265
2080800,V,0.283590,0.187500,0.288319,0.197176,0.004729,0.009676
2084400,V,0.283590,0.187500,0.289743,0.214662,0.006153,0.027162
2088000,V,0.283590,0.187500,0.222106,0.201772,-0.061484,0.014272
2091600,V,0.283590,0.187500,0.189833,0.167390,-0.093757,-0.020110
2095200,F,0.634570,0.187500,0.512670,0.107940,-0.121900,-0.079560
2098800,P,0.985550,0.187500,0.791677,0.075705,-0.193873,-0.111795
2102400,P,0.985550,0.187500,0.830232,0.020000,-0.155318,-0.172456
2106000,F,0.634570,0.187500,0.572167,0.020000,-0.062403,-0.193630
2109600,V,0.283590,0.187500,0.216896,0.023892,-0.066694,-0.163608
2113200,D,0.183310,0.187500,0.110874,0.061513,-0.072436,-0.125987
2116800,D,0.183310,0.187500,0.145192,0.093885,-0.038118,-0.093615
2120400,D,0.183310,0.187500,0.149901,0.081863,-0.033409,-0.105637
2124000,V,0.283590,0.187500,0.202369,0.060940,-0.081221,-0.126560
2127600,F,0.634570,0.187500,0.595442,0.120745,-0.039128,-0.066755
2131200,S,1.135970,0.187500,1.197465,0.065362,0.061495,-0.122138
2134800,S,1.135970,0.187500,1.042376,0.046913,-0.093594,-0.140587
2138400,S,1.135970,0.187500,0.972464,0.079137,-0.163506,-0.108363
2142000,P,0.985550,0.187500,0.835844,0.108629,-0.149706,-0.078871
2145600,P,0.985550,0.187500,0.828474,0.124325,-0.157076,-0.063175
2149200,F,0.634570,0.187500,0.527613,0.143699,-0.106957,-0.043801
2152800,F,0.634570,0.187500,0.572858,0.153218,-0.061712,-0.034282
2156400,F,0.634570,0.187500,0.518559,0.150765,-0.116011,-0.036735
2160000,F,0.634570,0.187500,0.554754,0.143099,-0.079816,-0.044401
2163600,F,0.634570,0.187500,0.550249,0.152347,-0.084321,-0.035153
2167200,V,0.283590,0.187500,0.261967,0.152999,-0.021623,-0.034501
2170800,V,0.283590,0.187500,0.267419,0.199867,-0.016171,0.012367
2174400,V,0.283590,0.187500,0.272866,0.190732,-0.010724,0.003232
2178000,V,0.283590,0.187500,0.306679,0.212567,0.023089,0.025067
2181600,F,0.634570,0.187500,0.663681,0.184261,0.029111,-0.003239
2185200,P,0.985550,0.187500,1.000872,0.132505,0.015322,-0.054995
2188800,P,0.985550,0.187500,0.915379,0.124902,-0.070171,-0.062598
2192400,F,0.634570,0.187500,0.569180,0.121868,-0.065390,-0.065632
2196000,V,0.283590,0.187500,0.163112,0.126424,-0.120478,-0.061076
2199600,D,0.183310,0.187500,0.093829,0.073829,-0.089481,-0.040904
2203200,D,0.183310,0.187500,0.073157,0.053157,-0.110153,-0.032079
2206800,D,0.183310,0.187500,0.080456,0.060456,-0.102854,-0.066035
2210400,V,0.283590,0.187500,0.170220,0.123754,-0.113370,-0.063746
2214000,F,0.634570,0.187500,0.500107,0.158118,-0.134463,-0.029382
2217600,S,1.135970,0.187500,1.073560,0.165413,-0.062410,-0.022087
2221200,S,1.135970,0.187500,1.087479,0.193087,-0.048491,0.005587
2224800,S,1.135970,0.187500,1.045250,0.222833,-0.090720,0.035333
2228400,P,0.985550,0.187500,0.962605,0.202988,-0.022945,0.015488
2232000,P,0.985550,0.187500,0.917507,0.161438,-0.068043,-0.026062
2235600,F,0.634570,0.187500,0.552304,0.126595,-0.082266,-0.060905
2239200,F,0.634570,0.187500,0.552942,0.075991,-0.081628,-0.111509
2242800,F,0.634570,0.187500,0.558891,0.114204,-0.075679,-0.073296
2246400,F,0.634570,0.187500,0.583476,0.143316,-0.051094,-0.044184
2250000,F,0.634570,0.187500,0.580577,0.174694,-0.053993,-0.012806
2253600,V,0.283590,0.187500,0.210543,0.179348,-0.073047,-0.008152
2257200,V,0.283590,0.187500,0.230814,0.158415,-0.052776,-0.029085
2260800,V,0.283590,0.187500,0.215035,0.150179,-0.068555,-0.037321
2264400,V,0.283590,0.187500,0.171157,0.151157,-0.112433,0.001599
2268000,F,0.634570,0.187500,0.585819,0.158407,-0.048751,-0.029093
2271600,P,0.985550,0.187500,1.058659,0.078256,0.073109,-0.109244
2275200,P,0.985550,0.187500,1.045807,0.138688,0.060257,-0.048812
2278800,F,0.634570,0.187500,0.626888,0.158791,-0.007682,-0.028709
2282400,V,0.283590,0.187500,0.238782,0.135293,-0.044808,-0.052207
2286000,D,0.183310,0.187500,0.156262,0.136262,-0.027048,-0.020339
2289600,D,0.183310,0.187500,0.143041,0.123041,-0.040269,-0.012494
2293200,D,0.183310,0.187500,0.101252,0.081252,-0.082058,-0.053608
2296800,V,0.283590,0.187500,0.199309,0.106572,-0.084281,-0.080928
2300400,F,0.634570,0.187500,0.560574,0.101214,-0.073996,-0.086286
2304000,S,1.135970,0.187500,0.959185,0.050940,-0.176785,-0.136560
2307600,S,1.135970,0.187500,1.002036,0.077183,-0.133934,-0.110317
2311200,S,1.135970,0.187500,1.166846,0.129031,0.030876,-0.058469
2314800,P,0.985550,0.187500,0.984237,0.150606,-0.001313,-0.036894
2318400,P,0.985550,0.187500,0.953883,0.127228,-0.031667,-0.060272
2322000,F,0.634570,0.187500,0.582972,0.093077,-0.051598,-0.094423
2325600,F,0.634570,0.187500,0.632968,0.114650,-0.001602,-0.072850
2329200,F,0.634570,0.187500,0.543218,0.099670,-0.091352,-0.087830
2332800,F,0.634570,0.187500,0.573757,0.134853,-0.060813,-0.052647
2336400,F,0.634570,0.187500,0.571488,0.161915,-0.063082,-0.025585
2340000,V,0.283590,0.187500,0.269150,0.135917,-0.014440,-0.051583
2343600,V,0.283590,0.187500,0.239194,0.137193,-0.044396,-0.050307
2347200,V,0.283590,0.187500,0.262939,0.111398,-0.020651,-0.076102
2350800,V,0.283590,0.187500,0.218020,0.090818,-0.065570,-0.096682
2354400,F,0.634570,0.187500,0.616317,0.109000,-0.018253,-0.078500
2358000,P,0.985550,0.187500,0.990123,0.132015,0.004573,-0.055485
2361600,P,0.985550,0.187500,0.917709,0.106164,-0.067841,-0.081336
2365200,F,0.634570,0.187500,0.607365,0.111156,-0.027205,-0.076344
2368800,V,0.283590,0.187500,0.285256,0.136552,0.001666,-0.050948
2372400,D,0.183310,0.187500,0.192920,0.156498,0.009610,-0.031002
2376000,D,0.183310,0.187500,0.154560,0.134560,-0.028750,-0.038144
2379600,D,0.183310,0.187500,0.124618,0.104618,-0.058692,-0.066725
2383200,V,0.283590,0.187500,0.173433,0.100842,-0.110157,-0.086658
2386800,F,0.634570,0.187500,0.538969,0.102484,-0.095601,-0.085016
2390400,S,1.135970,0.187500,1.040251,0.052229,-0.095719,-0.135271
2394000,S,1.135970,0.187500,0.913706,0.020000,-0.222264,-0.198110
2397600,S,1.135970,0.187500,0.847066,0.063951,-0.288904,-0.123549
2401200,P,0.985550,0.187500,0.770916,0.094840,-0.214634,-0.092660
2404800,P,0.985550,0.187500,0.755500,0.121031,-0.230050,-0.066469
2408400,F,0.634570,0.187500,0.339677,0.139075,-0.294893,-0.048425
2412000,F,0.634570,0.187500,0.395700,0.158530,-0.238870,-0.028970
2415600,F,0.634570,0.187500,0.417495,0.150172,-0.217075,-0.037328
2419200,F,0.634570,0.187500,0.397214,0.148157,-0.237356,-0.039343
2422800,F,0.634570,0.187500,0.375319,0.116487,-0.259251,-0.071013
2426400,V,0.283590,0.187500,0.105122,0.085122,-0.178468,-0.047783
2430000,V,0.283590,0.187500,0.149535,0.129535,-0.134055,-0.039961
2433600,V,0.283590,0.187500,0.208158,0.111103,-0.075432,-0.076397
2437200,V,0.283590,0.187500,0.194354,0.104813,-0.089236,-0.082687
2440800,F,0.634570,0.187500,0.544787,0.085765,-0.089783,-0.101735
2444400,P,0.985550,0.187500,0.917810,0.121065,-0.067740,-0.066435
2448000,P,0.985550,0.187500,0.976955,0.137302,-0.008595,-0.050198
2451600,F,0.634570,0.187500,0.622034,0.097249,-0.012536,-0.090251
2455200,V,0.283590,0.187500,0.328502,0.142098,0.044912,-0.045402
2458800,D,0.183310,0.187500,0.181161,0.109855,-0.002149,-0.077645
2462400,D,0.183310,0.187500,0.165244,0.116720,-0.018066,-0.070780
2466000,D,0.183310,0.187500,0.142980,0.117739,-0.040330,-0.069761
2469600,V,0.283590,0.187500,0.262577,0.110268,-0.021013,-0.077232
2473200,F,0.634570,0.187500,0.643111,0.057888,0.008541,-0.129612
2476800,S,1.135970,0.187500,1.092925,0.027937,-0.043045,-0.159563
